Timestamp,Location,State,Threat_Level,Threat_Probability,Fume_Detection,Metal_Detection,GPR_Reading,Ground_CV,Drone_CV,Disturbance,Thermal,Explosive_Type,Fume_Signature,Danger_Level,Detonation_Velocity,Density,Brisance,Explosive_Class,Action
2025-10-22 03:57:16,Cherrapunji Hills,Meghalaya,MODERATE,46.09,57.25,49.59,37.77,37.73,51.91,29.94,46.93,TATP-009,Unknown,High,5390,1.198,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-10-22 04:09:16,Zunheboto Hills,Nagaland,CRITICAL,80.55,89.35,81.78,71.76,83.98,80.47,74.25,72.71,PETN-002,Orange/Brown NOx,Very High,8420,1.774,Very High,Nitrate Ester Secondary Explosive,Immediate evacuation and EOD deployment
2025-10-22 04:48:15,Saiha District,Mizoram,CRITICAL,80.28,90.65,74.06,67.67,85.67,85.52,82.62,77.77,LeadAzide-001,Unknown,High,5310,4.712,Medium,Primary Explosive,Immediate evacuation and EOD deployment
2025-10-22 06:58:25,Mon Border Area,Nagaland,CRITICAL,82.59,93.66,83.13,81.56,72.87,77.23,77.57,69.51,Dynamite-007,Orange/Brown NOx,Medium,4620,1.514,High,Nitroglycerin-Based Mixture,Immediate evacuation and EOD deployment
2025-10-22 07:32:34,Baghmara District,Meghalaya,CRITICAL,86.74,95.39,97.53,81.6,78.31,82.08,71.55,77.41,Semtex-002,Orange/Brown NOx,Very High,7565,1.499,Very High,Plastic Explosive (PBX),Immediate evacuation and EOD deployment
2025-10-22 08:08:50,Jowai Checkpoint,Meghalaya,CRITICAL,85.08,83.24,91.04,84.85,89.18,89.0,74.6,76.35,HMX-001,Orange/Brown NOx,Very High,9110,1.912,Extremely High,Nitramine Secondary Explosive,Immediate evacuation and EOD deployment
2025-10-22 08:20:18,Belonia Checkpoint,Tripura,LOW,19.83,22.68,35.06,2.5,18.28,25.25,19.17,7.65,BlackPowder-001,White vapor,Low,405,1.677,Medium,Low Explosive,Standard patrol procedures
2025-10-22 08:27:09,Sabroom Border Post,Tripura,LOW,25.88,31.89,21.38,31.64,26.09,31.95,5.34,19.21,C4-009,Black/Orange-Brown,Very High,8156,1.678,Very High,Plastic Explosive (PBX),Standard patrol procedures
2025-10-22 09:31:40,Williamnagar Border,Meghalaya,HIGH,64.19,64.33,66.21,72.57,57.83,65.24,52.69,55.48,ANFO-003,Orange/Brown NOx,Medium,3480,0.881,Low to Medium,Blasting Agent,Route diversion and increased surveillance
2025-10-22 09:38:30,Aizawl City,Mizoram,LOW,24.33,25.6,8.14,35.47,29.91,41.61,5.86,29.39,CompB-009,Black/Orange-Brown,Very High,8035,1.703,Very High,Melt-Cast Mixture,Standard patrol procedures
2025-10-22 10:42:36,Ukhrul Hills,Manipur,MODERATE,52.86,58.44,39.75,60.95,59.75,54.67,44.96,43.35,LeadAzide-009,Unknown,High,5390,4.728,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-10-22 13:55:15,Kakching District,Manipur,HIGH,66.79,68.52,71.12,60.37,73.95,75.29,50.68,67.43,Semtex-007,Orange/Brown NOx,Very High,7615,1.509,Very High,Plastic Explosive (PBX),Route diversion and increased surveillance
2025-10-22 15:23:03,Imphal Airport Road,Manipur,MODERATE,42.78,51.83,32.6,50.16,40.46,37.53,36.11,37.3,BlackPowder-005,White vapor,Low,425,1.685,Medium,Low Explosive,Enhanced monitoring and caution advised
2025-10-22 19:53:02,Shillong City Center,Meghalaya,HIGH,66.35,80.64,63.64,68.19,56.02,59.43,55.68,54.19,ANFO-010,Orange/Brown NOx,Medium,3550,0.895,Medium,Blasting Agent,Route diversion and increased surveillance
2025-10-22 20:30:13,Dawki Border,Meghalaya,HIGH,57.14,64.85,52.9,52.29,55.37,70.67,48.71,48.19,Dynamite-008,Orange/Brown NOx,Medium,4630,1.516,High,Nitroglycerin-Based Mixture,Route diversion and increased surveillance
2025-10-22 23:23:13,Mon Border Area,Nagaland,MODERATE,51.47,51.89,46.3,59.46,52.06,56.64,49.98,29.42,HMTD-007,Unknown,Medium,4020,1.584,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-10-23 00:19:22,Kakching District,Manipur,HIGH,67.67,75.4,68.59,66.98,63.84,69.92,53.38,59.71,BlackPowder-010,White vapor,Low,450,1.695,Medium,Low Explosive,Route diversion and increased surveillance
2025-10-23 02:43:10,Belonia Checkpoint,Tripura,CRITICAL,76.8,80.41,82.43,81.11,71.04,80.04,57.76,62.04,ANFO-007,Orange/Brown NOx,Medium,3520,0.889,Low to Medium,Blasting Agent,Immediate evacuation and EOD deployment
2025-10-23 02:47:11,Moreh Border Post,Manipur,CRITICAL,81.61,97.72,72.84,73.78,85.09,81.75,74.24,75.09,Emulsion-009,Orange/Brown NOx,High,5190,1.243,High,Water-Based Blasting Agent,Immediate evacuation and EOD deployment
2025-10-23 03:38:54,Shillong City Center,Meghalaya,MODERATE,53.85,60.24,46.23,61.76,59.63,46.59,48.97,33.53,C4-007,Black/Orange-Brown,Very High,8136,1.674,Very High,Plastic Explosive (PBX),Enhanced monitoring and caution advised
2025-10-23 06:26:12,Tawang Border,Arunachal Pradesh,MODERATE,53.3,49.59,67.29,56.37,54.42,50.82,31.49,49.96,Emulsion-004,Orange/Brown NOx,High,5140,1.233,Medium to High,Water-Based Blasting Agent,Enhanced monitoring and caution advised
2025-10-23 08:36:26,Kailashahar Checkpoint,Tripura,HIGH,57.48,61.93,63.62,51.34,64.96,55.05,43.81,52.45,BlackPowder-009,White vapor,Low,445,1.693,Medium,Low Explosive,Route diversion and increased surveillance
2025-10-23 09:02:31,Jorhat District,Assam,LOW,20.29,29.23,28.29,3.01,15.61,30.81,19.23,3.19,RDX-009,Orange/Brown NOx,Very High,8840,1.838,Very High,Nitramine Secondary Explosive,Standard patrol procedures
2025-10-23 11:40:19,Udaipur District,Tripura,CRITICAL,81.04,86.97,84.35,81.62,75.87,81.71,65.49,76.03,Dynamite-004,Orange/Brown NOx,Medium,4590,1.508,High,Nitroglycerin-Based Mixture,Immediate evacuation and EOD deployment
2025-10-23 11:57:47,Jiribam Railway Station,Manipur,MODERATE,49.44,49.26,48.16,52.25,45.6,53.24,52.52,38.1,Emulsion-008,Orange/Brown NOx,High,5180,1.241,Medium to High,Water-Based Blasting Agent,Enhanced monitoring and caution advised
2025-10-23 12:53:43,Dibrugarh Oil Town,Assam,MODERATE,46.23,52.18,50.94,40.7,40.12,43.45,47.98,33.99,LeadAzide-001,Unknown,High,5310,4.712,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-10-23 13:03:57,Aizawl City,Mizoram,CRITICAL,81.19,94.5,77.84,74.32,85.77,83.04,66.04,73.0,HMTD-010,Unknown,Medium,4050,1.59,N/A (Primary),Primary Explosive; HME,Immediate evacuation and EOD deployment
2025-10-23 13:57:22,Dharmanagar Border,Tripura,MODERATE,46.99,54.9,48.7,50.49,33.22,51.5,28.8,41.55,BlackPowder-010,White vapor,Low,450,1.695,Medium,Low Explosive,Enhanced monitoring and caution advised
2025-10-23 15:44:24,Thoubal Checkpoint,Manipur,MODERATE,43.32,48.86,53.51,33.13,38.37,50.36,29.81,38.43,TNT-010,Black/Orange-Brown,High,7000,1.67,High,Nitroaromatic Secondary Explosive,Enhanced monitoring and caution advised
2025-10-23 17:40:46,Jowai Checkpoint,Meghalaya,HIGH,69.18,80.15,66.54,70.38,65.21,60.16,64.88,54.66,Dynamite-006,Orange/Brown NOx,Medium,4610,1.512,High,Nitroglycerin-Based Mixture,Route diversion and increased surveillance
2025-10-23 18:34:02,Dibrugarh Oil Town,Assam,CRITICAL,79.03,77.31,87.42,81.05,73.24,76.62,75.91,68.65,Black Powder,White vapor,Low,400,1.675,Medium,Low Explosive,Immediate evacuation and EOD deployment
2025-10-23 19:28:11,Lunglei Town,Mizoram,LOW,27.38,41.37,33.07,5.48,28.58,26.27,25.81,25.13,LeadAzide-001,Unknown,High,5310,4.712,Medium,Primary Explosive,Standard patrol procedures
2025-10-23 21:20:47,Kokrajhar Border,Assam,CRITICAL,81.32,83.29,90.61,69.99,89.66,83.95,74.17,71.92,LeadAzide-003,Unknown,High,5330,4.716,Medium,Primary Explosive,Immediate evacuation and EOD deployment
2025-10-23 22:24:00,Dawki Border,Meghalaya,LOW,23.93,38.38,25.63,14.88,19.94,27.66,5.88,17.79,BlackPowder-008,White vapor,Low,440,1.691,Medium,Low Explosive,Standard patrol procedures
2025-10-23 23:27:25,Mon Border Area,Nagaland,HIGH,73.46,84.4,70.18,74.59,76.48,63.84,61.48,64.45,C4-006,Black/Orange-Brown,Very High,8126,1.672,Very High,Plastic Explosive (PBX),Route diversion and increased surveillance
2025-10-24 00:05:11,Moreh Border Post,Manipur,MODERATE,44.98,53.98,43.15,44.31,52.06,40.14,27.21,41.06,MercuryFulminate-001,Unknown,Medium,4260,4.422,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-10-24 00:44:39,Udaipur District,Tripura,MODERATE,57.1,52.9,72.27,57.39,57.91,60.28,40.84,40.77,C4-007,Black/Orange-Brown,Very High,8136,1.674,Very High,Plastic Explosive (PBX),Enhanced monitoring and caution advised
2025-10-24 01:46:27,Senapati Checkpoint,Manipur,HIGH,63.95,69.85,55.81,62.02,69.27,61.22,67.14,63.13,TATP,Unknown,High,5300,1.18,N/A (Primary),Primary Explosive; HME,Route diversion and increased surveillance
2025-10-24 02:40:06,Champhai Border,Mizoram,MODERATE,49.35,54.56,44.31,58.96,32.48,53.27,43.46,42.61,HMTD-010,Unknown,Medium,4050,1.59,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-10-24 03:37:15,Wokha Checkpoint,Nagaland,CRITICAL,83.98,83.78,81.72,93.86,75.57,86.32,82.49,69.73,RDX-010,Orange/Brown NOx,Very High,8850,1.84,Very High,Nitramine Secondary Explosive,Immediate evacuation and EOD deployment
2025-10-24 03:54:35,Itanagar Capital,Arunachal Pradesh,MODERATE,52.01,50.97,49.49,64.39,39.39,55.24,46.63,47.29,HMX-006,Orange/Brown NOx,Very High,9160,1.922,Extremely High,Nitramine Secondary Explosive,Enhanced monitoring and caution advised
2025-10-24 07:08:42,Thoubal Checkpoint,Manipur,HIGH,60.6,73.34,52.64,63.19,56.78,63.99,45.64,49.11,MercuryFulminate-005,Unknown,Medium,4300,4.43,Medium,Primary Explosive,Route diversion and increased surveillance
2025-10-24 07:23:44,Saiha District,Mizoram,HIGH,66.58,79.55,66.42,65.83,60.3,64.1,53.47,49.12,ANFO-009,Orange/Brown NOx,Medium,3540,0.893,Low to Medium,Blasting Agent,Route diversion and increased surveillance
2025-10-24 07:58:08,Jorhat District,Assam,MODERATE,51.62,61.48,38.15,58.99,47.69,52.8,50.18,35.07,HMTD-005,Unknown,Medium,4000,1.58,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-10-24 08:03:30,Champhai Border,Mizoram,HIGH,62.63,66.35,55.35,64.45,58.24,70.46,61.26,61.75,TNT-010,Black/Orange-Brown,High,7000,1.67,High,Nitroaromatic Secondary Explosive,Route diversion and increased surveillance
2025-10-24 12:54:50,Shillong City Center,Meghalaya,CRITICAL,77.06,78.18,92.37,65.56,67.78,72.67,80.47,76.79,WaterGel-002,Orange/Brown NOx,Medium,4270,1.204,Medium to High,Water-Based Blasting Agent,Immediate evacuation and EOD deployment
2025-10-24 13:03:21,Kailashahar Checkpoint,Tripura,HIGH,69.93,81.86,69.64,65.21,66.01,75.66,51.54,63.58,NG-007,Orange/Brown NOx,Very High,7570,1.614,Very High,Nitrate Ester Secondary Explosive,Route diversion and increased surveillance
2025-10-24 14:03:48,Dimapur Junction,Nagaland,LOW,27.47,34.49,37.62,36.69,8.41,22.53,6.62,4.66,BlackPowder-001,White vapor,Low,405,1.677,Medium,Low Explosive,Standard patrol procedures
2025-10-24 15:48:04,Nongpoh Junction,Meghalaya,MODERATE,51.16,51.68,42.95,55.62,51.01,55.17,57.5,43.14,CompB-001,Black/Orange-Brown,Very High,7955,1.687,Very High,Melt-Cast Mixture,Enhanced monitoring and caution advised
2025-10-24 16:08:30,Baghmara District,Meghalaya,HIGH,71.47,82.52,82.9,66.62,58.31,65.35,55.3,60.81,LeadAzide-004,Unknown,High,5340,4.718,Medium,Primary Explosive,Route diversion and increased surveillance
2025-10-24 17:54:50,Churachandpur Border,Manipur,CRITICAL,78.62,78.09,77.55,84.35,67.13,83.88,79.06,74.14,MercuryFulminate-001,Unknown,Medium,4260,4.422,Medium,Primary Explosive,Immediate evacuation and EOD deployment
2025-10-24 18:31:58,Dawki Border,Meghalaya,HIGH,69.09,72.29,80.2,62.16,71.87,60.95,65.43,54.27,TNT,Black/Orange-Brown,High,6900,1.65,High,Nitroaromatic Secondary Explosive,Route diversion and increased surveillance
2025-10-24 19:16:33,Kakching District,Manipur,HIGH,65.5,65.53,59.59,79.77,55.47,70.28,59.24,54.94,Emulsion-003,Orange/Brown NOx,High,5130,1.231,Medium to High,Water-Based Blasting Agent,Route diversion and increased surveillance
2025-10-24 20:42:48,Senapati Checkpoint,Manipur,MODERATE,47.49,57.69,49.79,45.28,49.42,44.64,23.39,46.2,MercuryFulminate-005,Unknown,Medium,4300,4.43,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-10-24 21:54:38,Itanagar Capital,Arunachal Pradesh,MODERATE,44.49,57.35,39.46,36.54,52.1,41.73,39.38,32.55,MercuryFulminate-009,Unknown,Medium,4340,4.438,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-10-24 22:31:18,Silchar Airport,Assam,HIGH,65.39,77.79,52.27,68.16,60.32,62.87,64.42,61.93,ANFO-003,Orange/Brown NOx,Medium,3480,0.881,Low to Medium,Blasting Agent,Route diversion and increased surveillance
2025-10-24 22:58:18,Bongaigaon Refinery,Assam,HIGH,64.05,72.13,68.13,60.42,66.63,62.78,50.78,45.85,BlackPowder-007,White vapor,Low,435,1.689,Medium,Low Explosive,Route diversion and increased surveillance
2025-10-24 23:07:11,Jorhat District,Assam,HIGH,74.24,83.57,74.07,82.74,68.63,64.58,59.63,53.97,Semtex-007,Orange/Brown NOx,Very High,7615,1.509,Very High,Plastic Explosive (PBX),Route diversion and increased surveillance
2025-10-25 02:13:23,Mon Border Area,Nagaland,CRITICAL,81.02,92.03,78.59,78.61,71.17,85.07,73.75,71.61,Emulsions,Orange/Brown NOx,High,5100,1.225,Medium to High,Water-Based Blasting Agent/Explosive,Immediate evacuation and EOD deployment
2025-10-25 02:59:39,Tuensang District,Nagaland,MODERATE,57.15,64.55,58.35,63.83,60.37,43.73,37.0,49.29,RDX,Orange/Brown NOx,Very High,8750,1.82,Very High,Nitramine Secondary Explosive,Enhanced monitoring and caution advised
2025-10-25 07:11:48,Imphal City Center,Manipur,MODERATE,48.31,61.41,40.12,41.21,51.48,52.85,40.57,43.96,Semtex-008,Orange/Brown NOx,Very High,7625,1.511,Very High,Plastic Explosive (PBX),Enhanced monitoring and caution advised
2025-10-25 07:27:36,Khowai Junction,Tripura,CRITICAL,86.13,97.24,98.79,86.31,74.3,77.63,62.88,66.28,Emulsion-007,Orange/Brown NOx,High,5170,1.239,Medium,Water-Based Blasting Agent,Immediate evacuation and EOD deployment
2025-10-25 12:38:19,Wokha Checkpoint,Nagaland,CRITICAL,85.68,95.26,86.59,88.89,80.15,80.87,70.01,73.3,Emulsion-004,Orange/Brown NOx,High,5140,1.233,Medium to High,Water-Based Blasting Agent,Immediate evacuation and EOD deployment
2025-10-25 13:02:36,Guwahati City,Assam,CRITICAL,86.81,93.58,89.17,81.59,84.91,87.69,83.62,72.79,NG-006,Orange/Brown NOx,Very High,7560,1.612,Very High,Nitrate Ester Secondary Explosive,Immediate evacuation and EOD deployment
2025-10-25 13:28:59,Thoubal Checkpoint,Manipur,CRITICAL,87.32,97.36,99.26,75.44,80.46,80.82,84.73,68.83,RDX-002,Orange/Brown NOx,Very High,8770,1.824,Very High,Nitramine Secondary Explosive,Immediate evacuation and EOD deployment
2025-10-25 14:32:01,Dawki Border,Meghalaya,HIGH,72.64,80.09,76.74,70.93,73.18,68.09,62.23,54.61,CompB-003,Black/Orange-Brown,Very High,7975,1.691,Very High,Melt-Cast Mixture,Route diversion and increased surveillance
2025-10-25 15:09:17,Tezpur Airbase,Assam,MODERATE,52.88,65.07,56.52,53.32,34.22,49.14,47.38,31.46,Dynamite-007,Orange/Brown NOx,Medium,4620,1.514,High,Nitroglycerin-Based Mixture,Enhanced monitoring and caution advised
2025-10-25 16:22:31,Bongaigaon Refinery,Assam,HIGH,66.94,83.58,56.54,62.42,69.84,60.0,62.13,61.16,TNT-009,Black/Orange-Brown,High,6990,1.668,High,Nitroaromatic Secondary Explosive,Route diversion and increased surveillance
2025-10-25 17:04:04,Phek District,Nagaland,LOW,22.67,33.95,37.38,4.15,22.74,32.11,2.62,2.53,MercuryFulminate-001,Unknown,Medium,4260,4.422,Medium,Primary Explosive,Standard patrol procedures
2025-10-25 17:41:42,Khowai Junction,Tripura,CRITICAL,83.4,82.43,97.85,78.08,73.73,89.33,76.85,72.21,TATP,Unknown,High,5300,1.18,N/A (Primary),Primary Explosive; HME,Immediate evacuation and EOD deployment
2025-10-25 20:52:41,Thoubal Checkpoint,Manipur,CRITICAL,84.39,98.9,90.58,68.38,78.09,87.67,74.27,77.35,CompB-005,Black/Orange-Brown,Very High,7995,1.695,Very High,Melt-Cast Mixture,Immediate evacuation and EOD deployment
2025-10-25 20:57:40,Saiha District,Mizoram,MODERATE,55.68,67.19,69.23,45.15,56.94,53.85,26.32,45.94,Emulsions,Orange/Brown NOx,High,5100,1.225,Medium to High,Water-Based Blasting Agent/Explosive,Enhanced monitoring and caution advised
2025-10-25 21:09:30,Tezpur Airbase,Assam,LOW,21.77,23.07,34.31,10.27,28.09,29.48,10.16,6.19,CompB-002,Black/Orange-Brown,Very High,7965,1.689,Very High,Melt-Cast Mixture,Standard patrol procedures
2025-10-26 00:30:05,Kailashahar Checkpoint,Tripura,HIGH,65.11,73.24,59.3,62.72,59.63,71.96,64.36,56.11,Semtex-008,Orange/Brown NOx,Very High,7625,1.511,Very High,Plastic Explosive (PBX),Route diversion and increased surveillance
2025-10-26 01:29:00,Dharmanagar Border,Tripura,LOW,24.6,36.25,15.24,22.34,14.22,34.0,31.94,0.02,MercuryFulminate-003,Unknown,Medium,4280,4.426,Medium,Primary Explosive,Standard patrol procedures
2025-10-26 02:27:39,Itanagar Capital,Arunachal Pradesh,CRITICAL,77.78,88.92,74.42,66.96,84.72,86.66,61.52,79.7,LeadAzide-005,Unknown,High,5350,4.72,Medium,Primary Explosive,Immediate evacuation and EOD deployment
2025-10-26 03:16:39,Tuensang District,Nagaland,LOW,26.16,28.69,43.38,24.01,26.07,24.85,0.0,8.46,WaterGel-005,Orange/Brown NOx,Medium,4300,1.21,Medium to High,Water-Based Blasting Agent,Standard patrol procedures
2025-10-26 03:20:34,Itanagar Capital,Arunachal Pradesh,MODERATE,53.28,53.58,61.21,60.26,53.09,53.82,27.72,42.66,LeadAzide-007,Unknown,High,5370,4.724,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-10-26 04:39:58,Dawki Border,Meghalaya,LOW,44.08,50.83,46.32,47.46,37.08,42.09,33.24,27.48,NG-001,Orange/Brown NOx,Very High,7510,1.602,Very High,Nitrate Ester Secondary Explosive,Standard patrol procedures
2025-10-26 06:39:33,Senapati Checkpoint,Manipur,CRITICAL,82.51,81.93,86.73,81.8,88.87,86.09,74.88,66.8,TNT-010,Black/Orange-Brown,High,7000,1.67,High,Nitroaromatic Secondary Explosive,Immediate evacuation and EOD deployment
2025-10-26 07:05:30,Imphal Airport Road,Manipur,HIGH,64.89,72.51,63.55,60.29,62.61,76.68,51.77,57.74,C4-003,Black/Orange-Brown,Very High,8096,1.666,Very High,Plastic Explosive (PBX),Route diversion and increased surveillance
2025-10-26 13:23:28,Imphal City Center,Manipur,MODERATE,40.4,48.02,34.13,35.18,49.1,50.8,25.73,39.4,HMTD-010,Unknown,Medium,4050,1.59,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-10-26 16:16:27,Shillong City Center,Meghalaya,HIGH,71.94,81.06,80.04,73.46,61.11,69.68,48.74,60.49,HMX-002,Orange/Brown NOx,Very High,9120,1.914,Extremely High,Nitramine Secondary Explosive,Route diversion and increased surveillance
2025-10-26 16:57:21,Tezpur Airbase,Assam,LOW,31.54,45.96,32.4,20.38,42.83,36.98,0.0,30.36,C4-003,Black/Orange-Brown,Very High,8096,1.666,Very High,Plastic Explosive (PBX),Standard patrol procedures
2025-10-26 17:08:09,Williamnagar Border,Meghalaya,MODERATE,47.99,60.75,34.89,52.5,40.57,54.95,39.66,36.13,BlackPowder-007,White vapor,Low,435,1.689,Medium,Low Explosive,Enhanced monitoring and caution advised
2025-10-26 17:49:38,Shillong City Center,Meghalaya,MODERATE,58.65,69.93,67.72,60.31,40.32,44.05,52.53,37.34,Semtex-008,Orange/Brown NOx,Very High,7625,1.511,Very High,Plastic Explosive (PBX),Enhanced monitoring and caution advised
2025-10-26 18:25:22,Agartala City,Tripura,MODERATE,45.53,64.35,39.43,37.67,35.67,54.87,30.31,38.7,BlackPowder-006,White vapor,Low,430,1.687,Medium,Low Explosive,Enhanced monitoring and caution advised
2025-10-26 20:15:07,Dawki Border,Meghalaya,LOW,20.73,44.31,5.76,25.64,5.11,14.43,14.2,0.0,Dynamite-001,Orange/Brown NOx,Medium,4560,1.502,High,Nitroglycerin-Based Mixture,Standard patrol procedures
2025-10-26 20:28:31,Dharmanagar Border,Tripura,LOW,21.5,17.23,24.48,24.87,34.69,25.59,0.0,25.91,Dynamite-010,Orange/Brown NOx,Medium,4650,1.52,High,Nitroglycerin-Based Mixture,Standard patrol procedures
2025-10-26 22:15:26,Ukhrul Hills,Manipur,CRITICAL,78.47,85.16,80.07,74.73,78.05,79.98,69.79,68.69,MercuryFulminate-004,Unknown,Medium,4290,4.428,Medium,Primary Explosive,Immediate evacuation and EOD deployment
2025-10-27 03:06:43,Phek District,Nagaland,MODERATE,50.04,70.08,38.84,33.37,55.97,61.85,39.58,46.79,CompB-008,Black/Orange-Brown,Very High,8025,1.701,Very High,Melt-Cast Mixture,Enhanced monitoring and caution advised
2025-10-27 05:48:00,Bishnupur District,Manipur,LOW,34.02,32.74,49.12,37.1,38.16,18.97,13.5,30.52,PETN-006,Orange/Brown NOx,Very High,8460,1.782,Very High,Nitrate Ester Secondary Explosive,Standard patrol procedures
2025-10-27 08:20:50,Shillong City Center,Meghalaya,CRITICAL,89.35,96.67,96.39,88.79,86.03,81.24,74.73,78.92,C4-005,Black/Orange-Brown,Very High,8116,1.67,Very High,Plastic Explosive (PBX),Immediate evacuation and EOD deployment
2025-10-27 10:23:14,Kohima City,Nagaland,MODERATE,51.38,61.5,54.3,38.05,56.63,57.18,42.9,37.28,NG-001,Orange/Brown NOx,Very High,7510,1.602,Very High,Nitrate Ester Secondary Explosive,Enhanced monitoring and caution advised
2025-10-27 11:07:50,Tawang Border,Arunachal Pradesh,LOW,20.79,41.78,18.73,9.4,20.06,22.37,0.0,9.58,BlackPowder-008,White vapor,Low,440,1.691,Medium,Low Explosive,Standard patrol procedures
2025-10-27 13:57:14,Baghmara District,Meghalaya,HIGH,63.72,77.21,55.61,72.37,58.45,57.84,43.48,56.97,Dynamite-002,Orange/Brown NOx,Medium,4570,1.504,High,Nitroglycerin-Based Mixture,Route diversion and increased surveillance
